"8-3-2015","","USDA Plant Quarantine, Miami FL","","","GeMo2391333370E","5916"
"3-10-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo2342532030E","5916"
"7-4-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo239633140E","5916"
"2-10-2018","","USDA Plant Quarantine, Boston MA","","","GeMo2391333360E","5916"
"2-9-2019","","USDA Plant Quarantine, Atlanta GA","","","GeMo2342732050E","5916"
"2-10-2019","","USDA Plant Quarantine, Miami FL","","","GeMo2392733794E","5916"
"3-27-2019","","USDA Plant Quarantine, Miami FL","","","GeMo2342632040E","5916"
"9-19-2019","","USDA Plant Quarantine, Ft. Lauderdale FL","","","GeMo2372032722E","5916"
"3-17-2021","","USDA Plant Quarantine, Miami FL","","","GeMo2391433401E","5916"
"3-25-2021","","USDA Plant Quarantine, Miami FL","","","GeMo2391333390E","5916"
"8-23-2022","","","","","GeMo232231799E","5916"
"12-5-2022","","USDA Plant Quarantine, Ft. Lauderdale FL","","","GeMo2391533446E","5916"
"1/28/2024","","USDA Plant Quarantine, Miami FL","","","GeMo255135518E","5916"
"12-20-1945","","Not published","","","7261635","2323181"
"12-13-1930","","H.L. Dozier","","","Loc.16257L","Loc.16257L"
"10/5/1934","","Darlington, P.J.","","","Loc.16258L","Loc.16258L"
"8-20-1935","","Blackwelder","","","Loc.16259L","Loc.16259L"
"","","Crew, R.J.","","","Loc.16260L","Loc.16260L"
"1-18-1923","","","","","Loc.9399L","Loc.9399L"
"5-25-1984","5-26-1984","M.C. Thomas","","","GeMo2562635661E","Loc.9399L"
"","","","","","Loc.11972L","Loc.11972L"
"6-22-1967","","Poot, P.","","","6941","6941"
"","","","","","2618","2618"
"5/29/1964","","Axtell, G.A.","","","Loc.9074L","Loc.9074L"
"2/25/1979","","Bohart, G.E.","","","Loc.6664L","Loc.6664L"
"3-9-1980","","G.V. Manley","","","7264154","2325026"
"9-16-2006","","J. Arroyo","","","GeMo232231806E","5555"
"1-3-2015","","Plant Quarantine, Bermuda BMU","","","GeMo2392833848E","5555"
"9-16-2015","","USDA Plant Quarantine, Atlanta GA","","","GeMo238433018E","5555"
"12-22-2015","","USDA Plant Quarantine, Atlanta GA","","","GeMo2392833870E","5555"
"1-8-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo238132853E","5555"
"2-3-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo238232916E","5555"
"3-19-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo2392933912E","5555"
"3-23-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo2392833865E","5555"
"5-9-2016","","USDA Plant Quarantine, Houston","","","GeMo238132886E","5555"
"6-3-2016","","USDA Plant Quarantine, S.F. CA","","","GeMo2392933924E","5555"
"9-9-2016","","USDA Plant Quarantine, Atlanta GA","","","GeMo2371232611E","5555"
"10-19-2016","","USDA Plant Quarantine, Miami FL","","","GeMo2373132825E","5555"
"1-11-2017","","USDA Plant Quarantine, S.F. CA","","","GeMo2373132814E","5555"
"5-27-2017","","USDA Plant Quarantine, Houston","","","GeMo238132884E","5555"
"1-10-2019","","USDA Plant Quarantine, New Orleans LA","","","GeMo2371432653E","5555"
"1-23-2019","","USDA Plant Quarantine, New Orleans LA","","","GeMo2392633772E","5555"
"2-24-2019","","USDA Plant Quarantine, New Orleans LA","","","GeMo2392733812E","5555"
"5-6-2019","","USDA Plant Quarantine, New Orleans LA","","","GeMo2391233306E","5555"
"2/10/2022","","USDA Plant Quarantine, New Orleans LA","","","GeMo255135533E","Loc.9543L"
"5/15/2022","","USDA Plant Quarantine, New Orleans LA","","","GeMo255135529E","Loc.9543L"
"5-23-2022","","USDA Plant Quarantine, Miami FL","","","GeMo2392933941E","5555"
"6/02/2022","","USDA Plant Quarantine, New Orleans LA","","","GeMo255135522E","Loc.9543L"
"6/2/2022","","USDA Plant Quarantine, New Orleans LA","","","GeMo255135534E","Loc.9543L"
"10-29-2022","","USDA Plant Quarantine, Miami FL","","","GeMo2392933938E","5555"
"10-29-2022","","USDA Plant Quarantine, Miami FL","","","GeMo2392933963E","5555"
"1-1-2023","","USDA Plant Quarantine, Houston","","","GeMo2391533445E","5555"
"2-10-2023","","USDA Plant Quarantine, Miami FL","","","GeMo2391533465E","5555"
"2-18-2023","","USDA Plant Quarantine, Miami FL","","","GeMo2361432454E","5555"
"7-25-2023","","USDA Plant Quarantine, Miami FL","","","GeMo2392533751E","5555"
"9/18/2023","","USDA Plant Quarantine, Atlanta GA","","","GeMo255135523E","Loc.9543L"
"5-29-1993","","F.W. Skillman, Jr.","","","GeMo2562535641E","GeMo2562528317L"
"8-13-1992","","R.D. Cave","","","7264110","2324999"
"3/4/2000","","R.D. Cave","","","7264127","2325014"
"8-11-1992","","R.D. Cave","","","7264158","2325030"
"2/1/1949","2/28/1949","E.C. Becker","","","7265464","Loc.11184L"
"5-12-1979","","G.V. Manley","","","7264131","2325017"
"5-27-1993","","M.C. Thomas","","","7264111","2325000"
"5-27-1993","","R. Turnbow","","","7264130","2325016"
"5-28-1993","","F.W. Skillman, Jr.","","","GeMo2562535642E","GeMo2562528318L"
"1/26/2002","","F. Martínez","","","7263982","2324931"
"6-6-2003","","R. Turnbow","","","7264094","2324990"
"5/5/2000","","R.D. Cave","","","7264128","2324935"
"7/17/2001","","R. Turnbow","","","7264009","2324940"
"7-19-2001","","R. Turnbow","","","7264000","2324940"
"4/11/2002","","R. Cave","","","7264001","2324935"
"8-31-2000","","C. Cantarero","","","7263981","2324930"
"5-29-1993","","R.D. Cave","","","7264112","2325001"
"6-4-1993","","R. Cave","","","7264039","2324962"
"6/4/1993","","F.W. Skillman, Jr.","","","7264016","2324949"
"6-4-1993","","R. Cave","","","7263996","2324937"
"6-4-1993","","R. Turnbow","","","7263997","2324937"
"","","Baquaert","","","Loc.10804L","Loc.10804L"
"5-26-2002","","R. Turnbow","","","7264113","2325002"
"5/26/1993","","R. Turnbow","","","7264027","2324955"
"7/23/1989","","R.D. Cave","","","7264038","2324961"
"7/23/1989","","R.D. Cave","","","7264167","2325034"
"","","","","","Loc.11728L","Loc.11728L"
"1-17-1979","","G.V. Manley","","","Loc.18033L","Loc.18033L"
"3/28/1980","","C.D. Johnson","","","Loc.8449L","Loc.8449L"
"3-15-1978","","Manley, G.V.","","","7260196","2322366"
"","","J.R. Edwards","","","Loc.18227L","Loc.18227L"
"","","","","","Loc.11572L","Loc.11572L"
"3-7-2023","","Mauricio Lagos","","","GeMo2512835917E","GeMo2512828568L"
"10-8-1993","","R. Cordero","","","7264070","2324950"
"5/19/2002","","R. Turnbow","","","7264043","2324965"
"4-29-2000","4-30-2000","R. Cave","","","7263999","2324939"
"12/5/1995","","F.W. Skillman, Jr.","","","7264049","2324970"
"12/5/1995","","R.D. Cave","","","7264050","2324971"
"11-16-1987","","R.D. Cave","","","7264105","2324991"
"8-24-1988","","R.D. Cave","","","GeMo2562735676E","GeMo2562728341L"
"5/18/2002","","R. Turnbow","","","7264042","2324964"
"11-15-1995","","R.D. Cave","","","7264091","2324988"
"10-12-1993","","F.W. Skillman, Jr.","","","7264115","2325003"
"11-27-1993","","R. Turnbow","","","7264129","2325015"
"8/23/1992","","R. Cordero","","","7264062","2324976"
"3-10-1993","3/31/1993","R. Ortega","","","7264065","2324977"
"11-16-1992","11-30-1992","R. Ortega","","","7264063","2324947"
"4/1/1993","4/15/1993","R. Ortega","","","7264014","2324947"
"12/1/1993","12/15/1993","R. Ortega","","","7264064","2324947"
"10-3-1993","","R. Turnbow","","","GeMo2562735677E","GeMo2562728342L"
"10-12-1993","","F.W. Skillman, Jr.","","","7264072","2324979"
"10-12-1993","","P.R.W. Skillman Jr.","","","GeMo19121827288E","GeMo19121823602L"
"7-20-1989","","R.D. Cave","","","7264149","2325023"
"5/18/1995","","J.E. Wappes","","","7264101","2324994"
"5/25/1993","","R. Turnbow","","","7264015","2324948"
"6-2-1993","","F.W. Skillman, Jr.","","","7264066","2324948"
"10-23-1993","","R. Turnbow","","","7264067","2324948"
"5-18-1995","","J.E. Wappes","","","7264076","2324948"
"7/14/2001","","R. Turnbow","","","7264023","2324948"
"10-16-1993","","F.W. Skillman, Jr.","","","7264073","2324956"
"2-24-1988","","R.D. Cave","","","7264096","2324954"
"4/26/1990","5/3/1990","R. Ortega","","","7264170","2324954"
"4/27/1990","5/3/1990","R. Ortega","","","7264174","2324954"
"3-10-1993","3-31-1993","R. Ortega","","","GeMo19121827289E","2324954"
"11-12-1993","","R. Cordero","","","7264074","2324954"
"12-29-1993","","R. Ortega","","","7264075","2324954"
"5-19-1995","","R. Turnbow","","","7264176","2325035"
"7/21/1989","","R.D. Cave","","","7264011","2324944"
"11-28-1995","","R. Turnbow","","","7264146","2324972"
"10-15-1993","","R. Turnbow","","","7265465","2325706"
"2-26-1989","","R.D. Cave","","","7264097","2324975"
"3-19-1990","","R.D. Cave","","","7264084","2324984"
"5-1-1990","5-6-1990","R.D. Cave","","","7264098","2324975"
"5/4/1990","5/10/1990","R.D. Cave","","","7264177","2324975"
"5-6-1990","","R.D. Cave","","","7264085","2324984"
"5-11-1990","5-17-1990","R.D. Cave","","","7264175","2324975"
"6-4-1990","6-10-1990","R.D. Cave","","","7264086","2324984"
"7/29/1992","","R. Cordero","","","7264061","2324975"
"7-14-1993","","R. Cordero","","","7264081","2324975"
"1/5/1994","","R. Ortega","","","7264172","2324975"
"2/6/1995","","R. Ortega","","","7264173","2324975"
"5-17-1995","","R. Turnbow","","","7264089","2324975"
"6-20-1997","","J. Torres","","","7264092","2324989"
"7-15-1997","","J. Torres","","","7264093","2324989"
"5/1/1999","","R.D. Cave","","","7264040","2324963"
"10-15-1993","","F.W. Skillman, Jr.","","","7264142","2325019"
"","","R.D. Cave","","","7264121","2325009"
"8-13-1988","","R.D. Cave","","","7264157","2325029"
"6-26-1989","","R. Cordero","","","7264052","2324973"
"10-15-1995","","R. Turnbow","","","7264140","2324986"
"12-1-1995","","R. Turnbow","","","7264141","2324986"
"10/5/1988","","R.D. Cave","","","7264139","2325018"
"7/10/1989","","R.D. Cave","","","7264054","2324932"
"1-15-1990","1/22/1990","R.D. Cave","","","7264056","2324932"
"2-9-1990","2-14-1990","R.D. Cave","","","7264055","2324932"
"3/15/1990","3/22/1990","R.D. Cave","","","7264125","2324932"
"3/19/1990","4/5/1990","R.D. Cave","","","7264152","2324932"
"4-5-1990","","R.D. Cave","","","7264168","2324932"
"4/19/1990","4/26/1990","R.D. Cave","","","7264169","2324932"
"5/18/1990","","R.D. Cave","","","7264171","2324932"
"1/28/2001","","C. Cruz & H. Lara","","","7264022","2324932"
"3/16/2002","","R.D. Cave","","","7264126","2325013"
"4-23-1993","","L. Stange","","","GeMo2562635656E","GeMo2562628329L"
"2/9/1990","2/14/1990","R. Cave","","","7265561","2325748"
"2/7/1988","","R.D. Cave","","","7264164","2324974"
"10-11-1989","","R.D. Cave","","","7264053","2324974"
"10-1-1995","","R.D. Cave","","","7264123","2325011"
"2-5-1988","","M. Flores","","","7264106","2324997"
"6-1-1993","","R. Turnbow","","","7264099","2324992"
"5-16-1995","","No label","","","7264082","2324983"
"7-10-1995","","No label","","","7264083","2324983"
"4-15-1949","","","","","Loc.9078L","Loc.9078L"
"7-1-1989","","R.D. Cave","","","7264165","2324936"
"3-22-1990","","R.D. Cave","","","7264108","2324936"
"4-5-1990","4-15-1990","R. Cave","","","7263990","2324936"
"5/11/1990","5/17/1990","R. Cave","","","7263993","2324936"
"6/7/1990","","R. Cave","","","7263995","2324936"
"4-19-1991","4/26/1991","R.D. Cave","","","7264060","2324936"
"9-25-1993","","S. Castro","","","7264114","2324936"
"9-17-1994","","V. Perez","","","7264134","2324936"
"3/26/1990","4/2/1990","R. Ortega","","","7264137","2324946"
"4/2/1990","4/27/1990","R. Ortega","","","7264133","2324946"
"4/23/1990","4/30/1990","R.D. Cave","","","7264136","2324946"
"5/11/1990","5/17/1990","R.D. Cave","","","7264162","2324946"
"5-21-1990","","R. Ortega","","","7264135","2324946"
"1-21-2023","","Mauricio Lagos","","","GeMo2512835929E","GeMo2512828579L"
"7-13-1989","","R. Cordero","","","7264178","2325036"
"6-30-1992","","R.D. Cave","","","7264087","2324985"
"11-12-1995","","J. Ortega","","","7264077","2324980"
"3-20-1901","","Dyer, F.J.","","","Loc.10172L","Loc.10172L"
"2-9-1915","","Not published","","","Loc.5181L","Loc.5181L"
"10-1-1917","10-31-1917","Dyer, F.J.","","","7262593","Loc.10782L"
"10-15-1917","11-1-1917","Dyer, F.J.","","","7262592","Loc.10782L"
"10-15-1917","","Not published","","","Loc.5182L","Loc.5182L"
"1/31/1918","","Dyer, F.J.","","","Loc.15409L","Loc.15409L"
"2/9/1918","","Dyer, F.J.","","","Loc.15411L","Loc.15411L"
"2/10/1918","","Dyer, F.J.","","","Loc.6148L","Loc.6148L"
"2/19/1918","","Dyer, F.J.","","","Loc.6149L","Loc.6149L"
"2-20-1918","","Not published","","","Loc.5183L","Loc.5183L"
"2/21/1918","","Dyer, F.J.","","","Loc.15412L","Loc.15412L"
"2-22-1918","","Dyer, F.J.","","","Loc.10782L","Loc.10782L"
"3/8/1918","3-9-1918","Dyer, F.J.","","","Loc.15206L","Loc.15206L"
"3-12-1918","","Dyer, F.J.","","","Loc.4985L","Loc.4985L"
"7/10/1918","","Dyer, F.J.","","","Loc.6151L","Loc.6151L"
"10/30/1965","","Krauss, N.L.H.","","","Loc.17357L","Loc.17357L"
"8-1-1975","8-31-1975","Krauss, N.L.H.","","","7773","7773"
"12-21-1960","","Freytag, P.H. & G.F.","","","Loc.13014L","Loc.13014L"
"8-2-1948","","","","","Loc.9077L","Loc.9077L"
"3-26-1950","","","","","Loc.9195L","Loc.9195L"
"10/2/1993","","F.W. Skillman, Jr.","","","7264017","Loc.9077L"
"10/2/1993","","R. Turnbow","","","7264068","Loc.9077L"
"10-3-1993","","R. Turnbow","","","7264069","Loc.9077L"
"11/27/1995","","R. Turnbow","","","7264018","Loc.9077L"
"12-1-1995","","R. Turnbow","","","7264147","2325022"
"12-3-1995","","F.W. Skillman, Jr.","","","7264102","2324995"
"10-6-1993","","R. Turnbow","","","7264100","2324993"
"6/29/2002","","R.D. Cave","","","7264006","2324941"
"12-7-1995","","R. Turnbow","","","7264180","2325037"
"1-20-2023","","Mauricio Lagos","","","GeMo2512835931E","GeMo2512828581L"
"2-3-2023","","Mauricio Lagos","","","GeMo2512835932E","GeMo2512828582L"
"3-15-1989","","R.D. Cave","","","7264117","2325005"
"4-12-1979","","Manley, G.V.","Cloud forest","","Loc.5184L","Loc.5184L"
"6-14-1997","","R.D. Cave","","","7264116","2325004"
"5-25-1978","","G.V. Manley","","","Loc.18229L","Loc.18229L"
"2/21/1986","","R. Fisher","","","7264156","2325028"
"5/23/2002","","R. Turnbow","","","7264044","2324966"
"1-1-1949","1-31-1949","E.C. Becker","","","Loc.8319L","Loc.8319L"
"5/24/1995","","R. Turnbow","","","7264179","2324987"
"6-1-1995","","R. Turnbow","","","7264090","2324987"
"6/2/1995","","R. Turnbow","","","7264163","2324987"
"10-14-1993","","R. Turnbow","","","7264155","2325027"
"10-10-1993","","R. Turnbow","","","7264071","2324978"
"10-31-1992","","R. Cave","","","7263987","2324933"
"6-7-2003","","R. Turnbow","","","7264045","2324967"
"5-30-1993","","F.W. Skillman, Jr.","","","7264148","2324934"
"12-28-2022","","Mauricio Lagos","","","GeMo2512835928E","GeMo2512828578L"
"","","","","","Loc.11665L","Loc.11665L"
"5-15-2002","","R. Turnbow","","","7264079","2324982"
"7-14-1949","","E.C. Becker","","","Loc.9878L","Loc.9878L"
"11/15/1987","","R.D. Cave","","","7264046","2324968"
"12-7-1979","","G.V. Manley","","","7264161","2325033"
"8/5/1977","","Manley G.V.","","","Loc.8317L","Loc.8317L"
"9-25-1978","","G.V. Manley","","","Loc.18232L","Loc.18232L"
"2-21-1909","","Knab","","","Loc.14120L","Loc.14120L"
"12/1/1995","12/31/1995","R. Turnbow","","","7264153","2324951"
"12-7-1995","","R. Turnbow","","","7264021","2324951"
"11-12-2000","","A. Hernández","","","7263980","2324929"
"7-13-1996","","R. Cave","","","7263998","2324938"
"6/13/1998","6/14/1998","R.D. Cave","","","7264033","2324942"
"7/22/2001","","R. Turnbow","","","7264144","2324942"
"7/22/2001","","R.D. Cave","","","7264034","2324942"
"5/14/2002","","R. Turnbow","","","7264104","2324942"
"5-7-1999","","R. Cave & J. Torres","","","7264143","2325020"
"4-12-2002","","J. Torres","","","7264145","2325021"
"5-1-1978","5-31-1978","K.D. Fritsche","","","3567","3567"
"9-18-1956","","","","","1350","1350"
"","","Lenci","","","7262703","2323707"
"6-13-1979","","","","","1381","1381"
"","","","","","2620","2620"
"","","","","","2596","2596"
"","","","","","2613","2613"
"","","","","","2630","2630"
"","","","","","2608","2608"
"","","","","","2619","2619"
"","","","","","2622","2622"
"","","","","","2621","2621"
"","","","","","2598","2598"
"","","","","","2600","2600"
"","","","","","2601","2601"
"","","","","","2603","2603"
"","","","","","2605","2605"
"","","","","","2611","2611"
"","","","","","2627","2627"
"","","","","","2629","2629"
"","","","","","2628","2628"
"","","","","","2623","2623"
"","","","","","2624","2624"
"","","","","","2626","2626"
"","","","","","2625","2625"
"","","","","","2631","2631"
"5-1-1978","5-31-1978","K.D. Fritsche","","","3569","3569"
"6-9-1957","","","","","1341","1341"
"6-12-1979","","","","","1382","1382"
"8-27-1979","","","","","1379","1379"
"","","Not published","","","GeMo221730422E","GeMo221726046L"
"5-20-1959","","","","","1349","1349"
"5-29-1974","","","","","1369","1369"
"7-17-1974","","","","","1373","1373"
"9-11-1974","","","","","1375","1375"
"4-24-1975","","","","","1366","1366"
"5-15-1975","5-18-1975","","","","1367","1367"
"6-16-1975","6-27-1975","","","","1370","1370"
"7-10-1975","7-11-1975","","","","1371","1371"
"5-26-1976","5-27-1976","","","","1368","1368"
"7-14-1976","","","","","1372","1372"
"8-25-1976","","","","","1374","1374"
"","","M. Sieber","","","3574","3574"
"7-23-1972","","H. Ressler","","","3560","3560"
"7-30-1972","","H. Ressler","","","3561","3561"
"5-13-1978","","W. Richter","","","3571","3571"
"7-23-1980","","H. Ressler","","","3576","3576"
"5-15-1979","","L. Dieckmann","","","3572","3572"
"5-28-1974","","","","","1354","1354"
"6-13-1974","","","","","1355","1355"
"6-25-1974","","","","","1356","1356"
"7-16-1974","","","","","1357","1357"
"9-9-1974","","","","","1358","1358"
"9-12-1974","","","","","1359","1359"
"","","","","","1725","1725"
"5-22-1975","5-23-1975","","","","1362","1362"
"5-27-1976","","","","","1363","1363"
"5-19-1957","","","","","1352","1352"
"5-26-1962","","","","","1383","1383"
"9-21-1978","","","","","1377","1377"
"9-13-1979","","","","","1376","1376"
"","","","","","1726","1726"
"","","Not published","","","GeMo2211030662E","GeMo2211026229L"
"7-26-1977","","","","","1380","1380"
"","","Brenske","","","7260599","2322565"
"5-21-1957","","","","","1353","1353"
"5-20-1959","","","","","1339","1339"
"5-22-1975","5-23-1975","","","","1364","1364"
"","","","","","2610","2610"
"","","Mader","","","GeMo2221730888E","GeMo2221726391L"
"","","Schuster","","","GeMo221830556E","GeMo221826147L"
"","","Schuster","","","GeMo236232331E","GeMo236227340L"
"5-26-1937","","Intercepted at Mobile, AL","","","7262497","6122"
"","","Breit","","","GeMo2221730889E","GeMo2221726392L"
"5-26-1959","","","","","1344","1344"
"7-7-1975","7-9-1975","","","","1360","1360"
"8-26-1976","","","","","1361","1361"
"5-26-1959","","","","","1351","1351"
"5-19-2012","","Z. György","","","GeMo238332978E","GeMo238327413L"
"6-3-1957","","","","","1333","1333"
"9-8-1980","","W. Schiller","","","GeMo236232293E","GeMo236227315L"
"6-28-1976","","","","","1365","1365"
"","","Fenyes","","","7260604","2322569"
"7-16-1978","","H. Ressler","","","3570","3570"
"","","J. Hajoss","","","7267108","2326643"
"5-1-1978","5-31-1978","K.D. Fritsche","","","3568","3568"
"5-18-1979","","W. Richter","","","3573","3573"
"","","Spaeth","","","GeMo236232330E","GeMo236227339L"
"5-10-1951","","Kaszab and Szekessy","","","1818","1818"
"6-6-1977","","H. Wendt","","","3566","3566"
"6-1-1951","","","","","1342","1342"
"5-20-1959","","","","","1338","1338"
"6-18-1959","","","","","1724","1724"
"5-7-1959","","","","","1722","1722"
"5-7-1959","","","","","1723","1723"
"5-14-1959","","","","","1721","1721"
"5-7-1959","","","","","1346","1346"
"6-6-1957","","Burakowski, B.","","","1822","1822"
"6-25-1925","","","","","1819","1819"
"5-24-1959","","","","","1348","1348"
"5-27-1959","","","","","1345","1345"
"5-14-1959","","","","","1343","1343"
"5-10-1951","","Balogh","","","1817","1817"
"5-31-1977","","U. Göllner","","","3565","3565"
"6-1-1922","6-30-1922","","","","1820","1820"
"6-23-1952","","","","","1821","1821"
"","","Dr. Jayakar","","1905","7266784","2326404"
"","","Waterstrudt","","","5599","5599"
"","","Not on label","","","GeMo1810726628E","GeMo1810723126L"
"11-1-1929","11-30-1929","Bridwell, J.C.","","","970","970"
"3-10-1954","","P.X. Peltier","","","969","969"
"","","Sundewall","","","7266158","5655"
"7-8-1924","","P.V. Isaac","","","7266785","2326405"
"6-30-1912","","K.S.P.","","","1023","1023"
"7-16-1913","","","","","1155","1155"
"4-26-1915","","","","","916","916"
"8-1-1951","8-31-1951","P.S. Nathan","","","1454","1454"
"","","Not published","","","7267374","2326836"
"","","Fruhstorfer","","","1446","1446"
"","","Not published","","","7267376","2326838"
"","","Daldorff, I.K.","","","7263217","2324066"
"5-1-1961","5-31-1961","","","","963","963"
"5-1-1954","5-31-1954","Nathan","","","7262461","2323616"
"","","Perrotel","","","1128","1128"
"8-1-1957","8-31-1957","P.S. Nathan","","","1013","1013"
"","","Staudinger and M.H. Donckier","","","GeMo212429546E","968"
"5-25-1949","","Intercepted in Washington D.C. ","","","1151","968"
"12-10-1989","","","","","GeMo232331832E","968"
"8-19-1994","","","","","GeMo232231766E","968"
"6-1-2001","6-30-2001","Intercepted at quarantine","","","GeMo2533035399E","968"
"7-8-2003","","N. Rivera","","","GeMo232131746E","968"
"11-8-2005","","Intercepted","","","GeMo2562535609E","968"
"5-22-2009","","V. Garcia","","","GeMo232231750E","968"
"5-26-2009","","USDA Plant Quarantine, JKF NY","","","GeMo239133038E","968"
"3-13-2010","","USDA Plant Quarantine, Seattle WA","","","GeMo2371432675E","968"
"4-13-2010","","USDA Plant Quarantine, Charlotte NC","","","GeMo238132860E","968"
"12-26-2010","","USDA Plant Quarantine, S.F. CA","","","GeMo2391933558E","968"
"1-17-2011","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo239733171E","968"
"2-19-2011","","USDA Plant Quarantine, Philadelphia PA","","","GeMo2361432473E","968"
"6-23-2011","","USDA Plant Quarantine, Philadelphia PA","","","GeMo2392533692E","968"
"9-1-2011","","USDA Plant Quarantine, S.F. CA","","","GeMo2392033596E","968"
"10-20-2011","","USDA Plant Quarantine, S.F. CA","","","GeMo238132870E","968"
"11-3-2011","","USDA Plant Quarantine, Newark NJ","","","GeMo2310634138E","968"
"11-30-2011","","USDA Plant Quarantine, JKF NY","","","GeMo2392533694E","968"
"12-13-2011","","USDA Plant Quarantine, S.F. CA","","","GeMo2361432469E","968"
"1-28-2012","","USDA Plant Quarantine, S.F. CA","","","GeMo2373132802E","968"
"1-29-2012","","USDA Plant Quarantine, Atlanta GA","","","GeMo2392033590E","968"
"2-1-2012","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo2392833893E","968"
"2-3-2012","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo2392133659E","968"
"2-4-2012","","USDA Plant Quarantine, S.F. CA","","","GeMo2392133646E","968"
"2-6-2012","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo2392533695E","968"
"2-15-2012","","USDA Plant Quarantine, Portland OR","","","GeMo2392133632E","968"
"2-15-2012","","USDA Plant Quarantine, Seattle WA","","","GeMo2392033586E","968"
"2-20-2012","","USDA Plant Quarantine, Philadelphia PA","","","GeMo239633117E","968"
"2-28-2012","","USDA Plant Quarantine, Houston","","","GeMo238132867E","968"
"4-14-2012","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo239733183E","968"
"5-29-2012","","USDA Plant Quarantine, Denver CO","","","GeMo23101034187E","968"
"6-24-2012","","USDA Plant Quarantine, S.F. CA","","","GeMo2310634111E","968"
"7-26-2012","","USDA Plant Quarantine, San Diego CA","","","GeMo2310634122E","968"
"8-9-2012","","USDA Plant Quarantine, San Diego CA","","","GeMo239733202E","968"
"8-13-2012","","USDA Plant Quarantine, Portland OR","","","GeMo23101034191E","968"
"8-15-2012","","USDA Plant Quarantine, Boston MA","","","GeMo2361232374E","968"
"8-23-2012","","USDA Plant Quarantine, Atlanta GA","","","GeMo2391133258E","968"
"9-11-2012","","USDA Plant Quarantine, Phoenix AZ","","","GeMo2392533704E","968"
"9-14-2012","","USDA Plant Quarantine, Phoenix AZ","","","GeMo23101034189E","968"
"9-18-2012","","USDA Plant Quarantine, Atlanta GA","","","GeMo2361232387E","968"
"11-18-2012","","USDA Plant Quarantine, Dulles VA","","","GeMo2361432460E","968"
"11-23-2012","","USDA Plant Quarantine, Phoenix AZ","","","GeMo2361332420E","968"
"11-25-2012","","USDA Plant Quarantine, Dallas/Ft Worth TX","","","GeMo2392133657E","968"
"12-2-2012","","USDA Plant Quarantine, S.F. CA","","","GeMo2361532488E","968"
"12-12-2012","","USDA Plant Quarantine, Atlanta GA","","","GeMo2361532484E","968"
"12-23-2012","","USDA Plant Quarantine, Minneapolis MN","","","GeMo239733189E","968"
"1-7-2013","","USDA Plant Quarantine, S.F. CA","","","GeMo2392233686E","968"
"2-4-2013","","USDA Plant Quarantine, Raleigh NC","","","GeMo2391933526E","968"
"2-11-2013","","USDA Plant Quarantine, Atlanta GA","","","GeMo23101134255E","968"
"2-12-2013","","USDA Plant Quarantine, Atlanta GA","","","GeMo2361432429E","968"
"2-12-2013","","USDA Plant Quarantine, Orlando FL","","","GeMo2310334013E","968"
"2-15-2013","","USDA Plant Quarantine, Minneapolis MN","","","GeMo2392133634E","968"
"2-16-2013","","USDA Plant Quarantine, Minneapolis MN","","","GeMo2361432472E","968"
"2-18-2013","","USDA Plant Quarantine, Denver CO","","","GeMo239833206E","968"
"3-17-2013","","USDA Plant Quarantine, Atlanta GA","","","GeMo239733201E","968"
"3-28-2013","","USDA Plant Quarantine, Atlanta GA","","","GeMo2392133656E","968"
"3-28-2013","","USDA Plant Quarantine, JKF NY","","","GeMo2392833863E","968"
"4-1-2013","","USDA Plant Quarantine, New Orleans LA","","","GeMo2392633789E","968"
"4-3-2013","","USDA Plant Quarantine, Orlando FL","","","GeMo2361432471E","968"
"4-3-2013","","USDA Plant Quarantine, Orlando FL","","","GeMo2361532485E","968"
"4-21-2013","","USDA Plant Quarantine, Baltimore MD","","","GeMo2392233685E","968"
"4-21-2013","","USDA Plant Quarantine, Baltimore MD","","","GeMo2392933925E","968"
"4-21-2013","","USDA Plant Quarantine, Baltimore MD","","","GeMo23101034183E","968"
"5-29-2013","","USDA Plant Quarantine, S.F. CA","","","GeMo2392533709E","968"
"5-31-2013","","USDA Plant Quarantine, Minneapolis MN","","","GeMo2361332414E","968"
"7/3/2013","","USDA Plant Quarantine, JKF NY","","","GeMo239633153E","968"
"7-3-2013","","USDA Plant Quarantine, S.F. CA","","","GeMo238333007E","968"
"7-12-2013","","USDA Plant Quarantine, S.F. CA","","","GeMo2392133658E","968"
"7-14-2013","","USDA Plant Quarantine, JKF NY","","","GeMo2392033583E","968"
"7-16-2013","","USDA Plant Quarantine, JKF NY","","","GeMo2392133644E","968"
"7-18-2013","","USDA Plant Quarantine, S.F. CA","","","GeMo2392233687E","968"
