"Turkey","Istanbul","","Selimpasa","","","","","","","354"
"Turkey","Istanbul","","Göztepe","","","","","","","355"
"Turkey","Istanbul","","Silivri","","","","","","","356"
"Turkey","Diyarbakir","","Ergani","","","","","","","357"
"Turkey","Siirt","","Kurtalan","","","","","","","358"
"Turkey","Maras","","Göksun","","","","","","","359"
"Turkey","Mardin","","","","","","","","","360"
"Turkey","Bursa","","Mudanya","","","","","","","361"
"Turkey","Bursa","","Yenisehir","","","","","","","362"
"Turkey","Istanbul","","Erenköy","","","","","","","363"
"Turkey","Hakkari","","Cukurca","","","","","","","364"
"Turkey","Izmir","","*No locality given","","","","","","","365"
"Turkey","Edirne","","","","","","","","","366"
"Turkey","Kütahya","","Gediz","","","","","","","367"
"Turkey","Adiyaman","","Gölbasi","","","","","","","368"
"Turkey","Bursa","","Orhaneli","","","","","","","369"
"Turkey","Kocaeli","","Iznik","","","","","","","370"
"Turkey","Manisa","","Kula","","","","","","","371"
"Turkey","Afyon","","Cay","","","","","","","372"
"Turkey","Ankara","","Sereflikoçhisar","","","","","","","373"
"Turkey","Bolu","","Gerede","","","","","","","374"
"Turkey","Cankiri","","Orta","","","","","","","375"
"Turkey","Çorum","","Central province, Sungurlu","","","","","","","376"
"Turkey","Samsun","","Ladik","","","","","","","377"
"Turkey","Izmir","","Seferihisar","","","","","","","378"
"Turkey","Içel","","Central province","","","","","","","379"
"Turkey","Ankara","","","","","","","","","380"
"Turkey","Elazig","","Akçcakiraz","","","","","","","381"
"Turkey","Izmir","","","","","","","","","382"
"Turkey","Mardin","","*No locality given","","","","","","","383"
"Turkey","Aydin","","Samsun Dagi","","","","","","","384"
"Turkey","Diyarbakir","","Devegeçidi","","","","","","","385"
"Turkey","Elazig","","","","","","","","","386"
"Turkey","Hatay","","Akbez","","","","","","","387"
"Turkey","Izmir","","Karaburun","","","","","","","388"
"Turkey","Izmir","","Kemalpasa","","","","","","","389"
"Turkey","Adana","","*No locality given","","","","","","","390"
"Turkey","Ankara","","Karagöl","","","","","","","391"
"Turkey","Hakkari","","Central Province","","","","","","","392"
"Turkey","Hakkari","","Beytülsebab","","","","","","","393"
"Turkey","Kars","","Central Province","","","","","","","394"
"Turkey","Kars","","Kagizman","","","","","","","395"
"Turkey","Amasya","","*No locality given","","","","","","","396"
"Turkey","Ankara","","Angora","","","","","","","397"
"Turkey","Aksehir","","","","","","","","","398"
"Turkey","Taurus Cil","","Karayol","","","","","","","399"
"Turkey","Hatay","","Kirikhan","","","","","","","400"
"Turkey","Diyarbakir","","*No locality given","","","","","","","401"
"Turkey","Hakkari","","","","","","","","","402"
"Turkey","Mardin","","Nusaybin","","","","","","","403"
"Turkey","Adana","","Karatepe","","","","","","","404"
"Turkey","Malatya","","Eski Kahta, near Nemrut Dagi","","","","","","","405"
"Turkey","Mersin","","","","","","","","","406"
"Turkey","Içel","","Gözne","","","","","","","407"
"Turkey","Diyarbakir","","Ergani","","","","","","","408"
"Turkey","Antalya","","Kas","","","","","","","409"
"Turkey","Antalya","","Kemer","","","","","","","410"
"Turkey","Kars","","","","","","","","","411"
"Turkey","Kütahya","","","","","","","","","412"
"Turkey","Antalya","","Central Province","","","","","","","413"
"Turkey","Antalya","","Gündogdu","","","","","","","414"
"Turkey","Aydin","","Germincik","","","","","","","415"
"Turkey","Bilecik","","*No locality given","500 ","","","","","","416"
"Turkey","Çorum","","Erikli","","","","","","","417"
"Turkey","Izmir","","Bozdag","","","","","","","419"
"Turkey","Tekirdag","","Central Province","","","","","","","420"
"Turkey","Tekirdag","","Kesan","","","","","","","421"
"Turkey","Amasya","","Borabay","","","","","","","422"
"Turkey","Antalya","","Kumluca","","","","","","","423"
"Turkey","Balikesir","","*No locality given","","","","","","","424"
"Turkey","Bolu","","","","","","","","","425"
"Turkey","Isparta","","Egridir","","","","","","","426"
"Turkey","Izmir","","Cesme","","","","","","","428"
"Turkey","Konya","","Ermenek","","","","","","","429"
"Turkey","Konya","","Karaman","","","","","","","430"
"Turkey","Kütahya","","Central Province","","","","","","","432"
"Turkey","Kütahya","","Tunçbilek","","","","","","","433"
"Turkey","Zonguldak","","Kurucasile","","","","","","","434"
"Turkey","Isparta","","Gelendost","","","","","","","435"
"Turkey","Kastamonu","","Tasköprü","","","","","","","436"
"Turkey","Içel","","Erdemli","","","","","","","437"
"Turkey","Diyarbakir","","Lice","","","","","","","438"
"Turkey","Kirsehir","","","","","","","","","439"
"Turkey","Nevsehir","","Hacibektas","","","","","","","440"
"Turkey","Van","","*No locality given","","","","","","","441"
"Turkey","Maras","","Afsin","","","","","","","442"
"Turkey","Izmir","","Catalkaya","","","","","","","443"
"Turkey","Urfa","","Hilvan","","","","","","","444"
"Turkey","Aydin","","Kösk","","","","","","","445"
"Turkey","Antalya","","Akseki","","","","","","","446"
"Turkey","Balikesir","","Ayvalik","","","","","","","447"
"Turkey","Balikesir","","Balya","","","","","","","448"
"Turkey","Bolu","","Akçakoca","","","","","","","449"
"Turkey","Çanakkale","","Çan","","","","","","","450"
"Turkey","Çanakkale","","Gökçeada","","","","","","","451"
"Turkey","Eskisehir","","","","","","","","","452"
"Turkey","Izmir","","Balçova","","","","","","","453"
"Turkey","Izmir","","Cumaovasi","","","","","","","454"
"Turkey","Izmir","","Kinik","","","","","","","455"
"Turkey","Izmir","","Narlidere","","","","","","","456"
"Turkey","Izmir","","Seferihisar","","","","","","","457"
"Turkey","Izmir","","Erikli","","","","","","","458"
"Turkey","Kirklareli","","","","","","","","","459"
"Turkey","Kocaeli","","","","","","","","","460"
"Turkey","Kütahya","","Simav","","","","","","","461"
"Turkey","Mugla","","Bodrum","","","","","","","462"
"Turkey","Mugla","","Marmaris","","","","","","","463"
"Turkey","Samsun","","Bafra","","","","","","","464"
"Turkey","Zonguldak","","Eregli","","","","","","","465"
"Turkey","Hatay","","Akbes","","","","","","","466"
"Turkey","Mus","","","","","","","","","468"
"Turkey","Bolu","","Mengen","","","","","","","469"
"Turkey","Istanbul","","Büyük Ada","","","","","","","470"
"Turkey","Hatay","","Iskenderun","","","","","","","471"
"Turkey","Nigde","","Aksaray-Koças","","","","","","","472"
"Turkey","Bursa","","Central Province","","","","","","","478"
"Turkey","Balikesir","","Bandirma","","","","","","","479"
"Turkey","Izmir","","Urla","","","","","","","480"
"Turkey","Usak","","Esme","","","","","","","481"
"Turkey","Izmir","","Inciralti","","","","","","","482"
"Turkey","Içel","","Namrun","","","","","","","483"
"Turkey","Içel","","Mut","","","","","","","484"
"Turkey","Içel","","Silifke","","","","","","","485"
"Turkey","Içel","","Tarsus","","","","","","","486"
"Turkey","Konya","","Central Province","","","","","","","487"
"Turkey","Asien","","Süd Taurus","","","","","","","488"
"Turkey","Urgüp","","Selve","","","","","","","489"
"Turkey","Afyon","","Basmakçi","","","","","","","490"
"Turkey","Aydin","","Bafagölü","","","","","","","491"
"Turkey","Balikesir","","Edremit","","","","","","","492"
"Turkey","Çanakkale","","Eceabat","","","","","","","493"
"Turkey","Çorum","","Iskilip","","","","","","","494"
"Turkey","Diyarbakir","","Cermik","","","","","","","495"
"Turkey","Gaziantep","","Oguzeli","","","","","","","496"
"Turkey","Bayburt","","Bayburt","","","","","","","497"
"Turkey","Manisa","","Gördes","","","","","","","498"
"Turkey","Mardin","","Cizre","","","","","","","499"
"Turkey","Nigde","","Ortaköy","","","","","","","500"
"Turkey","Van","","Baskale","","","","","","","501"
"Turkey","Afyon","","Dinar","","","","","","","502"
"Turkey","Burdur","","*No locality given","","","","","","","503"
"Turkey","Isparta","","*No locality given","","","","","","","504"
"Turkey","Van","","","","","","","","","505"
"Turkey","Adiyaman","","Gölbasi","","","","","","","506"
"Turkey","Aydin","","Madran","","","","","","","507"
"Turkey","Aydin","","Sultanhisar","","","","","","","508"
"Turkey","Bursa","","Urünü","","","","","","","509"
"Turkey","Çanakkale","","*No locality given","","","","","","","510"
"Turkey","Bolu","","Mudurnu","","","","","","","511"
"Turkey","Sivas","","Susehri","","","","","","","512"
"Turkey","Siirt","","","","","","","","","513"
"Turkey","Van","","Akdamar islet in the Lake of Van","","","","","","","514"
"Turkey","Antalya","","Alanya","","","","","","","515"
"Turkey","Adiyaman","","Besni","","","","","","","519"
"Turkey","Cankiri","","Eldivan","","","","","","","520"
"Turkey","Yozgat","","*No locality given","","","","","","","521"
"Turkey","Adana","","Karsanti","","","","","","","522"
"Turkey","Adana","","Pozanti","","","","","","","523"
"Turkey","Bursa","","Karahidir","","","","","","","524"
"Turkey","Mersin","","Silifke","","","","","","","525"
"Turkey","Konya","","Aksehir","","","","","","","526"
"Turkey","Antalya","","Termessos","","","","","","","527"
"Turkey","Izmir","","Tire","","","","","","","528"
"Turkey","Adiyaman","","No locality given","","","","","","","529"
"Turkey","Çankiri","","No locality given","","","","","","","530"
"Turkey","Erzincan","","No locality given","","","","","","","531"
"Turkey","Antep","","*No locality given","","","","","","","532"
"Turkey","Hatay","","*No locality given","","","","","","","533"
"Turkey","Malatya","","*No locality given","","","","","","","534"
"Turkey","Mugla","","*No locality given","","","","","","","535"
"Turkey","Perge","","*No locality given","","","","","","","536"
"Turkey","Tatvan","","*No locality given","","","","","","","537"
"Turkey","Istanbul","","Yalova","","","","","","","538"
"Turkey","Mardin","","Nuseybin","","","","","","","539"
"Turkey","Mus","","Solhan","","","","","","","540"
"Turkey","Tekirdag","","*No locality given","","","","","","","541"
"Turkey","Mardin","","E-Midyat","","","","","","","542"
"Turkey","Bitlis","","Motki Yolu","","","","","","","543"
"Turkey","Konya","","Karapinar","","","","","","","544"
"Turkey","Maras","","Göksun","","","","","","","545"
"Turkey","Antalya","","Aksu","","","","","","","547"
"Turkey","Bursa","","Göynük","","","","","","","548"
"Turkey","Bolu","","Düzce","","","","","","","549"
"Turkey","Izmir","","Doganlar","","","","","","","550"
"Turkey","Manisa","","Sultandagi","","","","","","","551"
"Turkey","Sakarya","","Central Province","","","","","","","552"
"Turkey","Sakarya","","Sapanca","","","","","","","553"
"Turkey","Zonguldak","","Karabük","","","","","","","554"
"Turkey","Zonguldak","","Ulus","","","","","","","555"
"Turkey","Balikesir","","Savastepe","","","","","","","556"
"Turkey","Sakarya","","Hendek","","","","","","","557"
"Turkey","Adiyaman","","Gerger","","","","","","","558"
"Turkey","Adiyaman","","Nemrut","","","","","","","559"
"Turkey","Denizli","","*No locality given","","","","","","","560"
"Turkey","Diyarbakir","","Cüngüs","","","","","","","561"
"Turkey","Hakkari","","Semdinli","","","","","","","562"
"Turkey","Kirklareli","","Türkgeldi","","","","","","","563"
"Turkey","Mardin","","Derik","","","","","","","564"
"Turkey","Mardin","","Mazidagi","","","","","","","565"
"Turkey","Mugla","","Fethiye","","","","","","","566"
"Turkey","Mugla","","Gökova","","","","","","","567"
"Turkey","Tokat","","Erbaa","","","","","","","568"
"Turkey","Kocaeli","","Central Province","","","","","","","569"
"Turkey","Samsun","","Gelemen","","","","","","","570"
"Turkey","Kastamonu","","Ilgaz","","","","","","","571"
"Turkey","Zonguldak","","Caycuma","","","","","","","572"
"Turkey","Antalya","","Antalya","","","","","","","574"
"Turkey","Erzurum","","Askale-Kop Dagi","","","","","","","575"
"Turkey","Gümüshane","","*No locality given","","","","","","","576"
"Turkey","Antalya","","Güllük","","","","","","","577"
"Turkey","Tokat","","*No locality given","","","","","","","578"
"Turkey","Hatay","","Amanus Mts., now Gavur Daglari","","","","","","","579"
"Turkey","","","SE-Turkey, No locality given","","","","","","","580"
"Turkey","Balikesir","","Manyas","","","","","","","581"
"Turkey","Denizli","","Tavas","","","","","","","582"
"Turkey","Mus","","*No locality given","","","","","","","583"
"Turkey","Nigde","","*No locality given","","","","","","","584"
"Indonesia","Bali","","Legian","","","","","","","585"
"India","","","Delhi","","","","","","","586"
"Indonesia","Java","","Buitenzorgh","","","","","","","587"
"Kenya","","","Monbasa","","","","","","","588"
"South Africa","KwaZulu-Natal","","Durban","","","","","","","589"
"Congo, Democratic Republic of the","Kivu","","Kavimvira","","","","","","","590"
"Congo, Democratic Republic of the","Tanganika-moero","","Moba","","","","","","","591"
"India","","","Delhi","","","","","","","592"
"India","","","Bengale","","","","","","","593"
"Brazil","Bahia","","Rouen","","","","","","","594"
"Panama","Panamá","","Barro Colorado Island, Canal Zone","","9.1513","-79.8472","5km","","","597"
"Panama","Panamá","","Barro Colorado Island, Roosevelt Rdg. 197, Canal Zone","","9.1513","-79.8472","5km","","","598"
"India","Punjab","","*No locality given","","","","","","","600"
"India","Uttar Pradesh","","*No locality given","","","","","","","601"
"India","Himachal Pradesh","","Nahan","","","","","","","602"
"India","Himachal Pradesh","","Paonta","","","","","","","603"
"India","Jammu and Kashmir","","Jammu","","","","","","","604"
"India","Jammu and Kashmir","","Srinagar","","","","","","","605"
"India","Rajasthan","","Bikaner","","","","","","","606"
"India","Punjab","","Pathankot","","","","","","","607"
"India","Himachal Pradesh","","Kulu","","","","","","","608"
"India","Himachal Pradesh","","Mandi","","31.717","76.917","5.2 km","","","609"
"India","Uttar Pradesh","","Moradabad","","","","","","","610"
"India","Uttar Pradesh","","Aligarh","","","","","","","611"
"India","Haryana","","*No locality given","","","","","","","613"
"India","Jammu and Kashmir","","*No locality given","","","","","","","614"
"India","Himachal Pradesh","","*No locality given","","","","","","","615"
"India","Rajasthan","","*No locality given","","","","","","","616"
"India","Punjab","","Narwana","","","","","","","618"
"India","Delhi","","*No locality given","","","","","","","619"
"India","Uttar Pradesh","","Ram Nagar","","","","","","","620"
"India","Uttar Pradesh","","Gorakhpur","","","","","","","621"
"India","Uttar Pradesh","","Hapur","","","","","","","622"
"India","Rajasthan","","Bharatpur","","","","","","","623"
"India","Uttar Pradesh","","Allahabad","","","","","","","624"
"India","Uttar Pradesh","","Varanasi","","","","","","","625"
"India","Uttar Pradesh","","Lucknow","","","","","","","626"
"India","Chandigarh","","Panjab University Campus Area","","","","","","","627"
"India","Chandigarh","","*No locality given","","","","","","","628"
"India","Uttar Pradesh","","Gonda","","","","","","","630"
"India","Uttar Pradesh","","Brindaban","","","","","","","631"
"India","Uttar Pradesh","","Dehradun forest","","","","","","","644"
"India","Uttar Pradesh","","Garampani","","","","","","","645"
"India","Haryana","","Ambala to Pipli Road","","","","","","","646"
"India","Uttar Pradesh","","Delhi to Agra Road","","","","","","","647"
"India","Rajasthan","","Agra to Bharatpur Road","","","","","","","648"
"India","Chandigarh","","Panjab University area, Panjab University Hostel No. 2","","","","","","","649"
"India","Punjab","","Plains and hills of PUnjab","","","","","","","650"
"India","Uttar Pradesh","","Hardwar","","","","","","","651"
"India","Himachal Pradesh","","Solan","","","","","","","652"
"India","Himachal Pradesh","","Kangra","","","","","","","653"
"India","Himachal Pradesh","","Solan","","","","","","","654"
"India","Himachal Pradesh","","Kalka","","","","","","","655"
"India","Himachal Pradesh","","Sundarnagar","","","","","","","656"
"India","Himachal Pradesh","","Mandi","","","","","","","657"
"India","Uttar Pradesh","","Rishikesh","","","","","","","658"
"India","Punjab","","Loharu","","","","","","","659"
"India","Himachal Pradesh","","Kangra","","","","","","","660"
"India","Himachal Pradesh","","Ranital","","","","","","","661"
"India","Himachal Pradesh","","Solan","","","","","","","662"
"India","Himachal Pradesh","","Deragopipur","","","","","","","663"
"India","Uttar Pradesh","","Ramnagar","","","","","","","664"
"India","Uttar Pradesh","","Dehradun","","","","","","","665"
"India","Uttar Pradesh","","Garampani","","","","","","","666"
"India","Haryana","","Ambala","","","","","","","669"
"India","Jammu and Kashmir","","Jammu","","","","","","","672"
"India","Himachal Pradesh","","Palampur","","","","","","","673"
"India","Himachal Pradesh","","Baijnath","","","","","","","674"
"India","Himachal Pradesh","","Solan to Slogara Road","","","","","","","675"
"India","Himachal Pradesh","Mandi","Kalka hills, Sundarnagar","","","","","","","676"
"India","Himachal Pradesh","","Sundarnagar","","","","","","","677"
"India","Uttar Pradesh","","Rishikesh","","","","","","","678"
"India","Himachal Pradesh","","Sundarnagar","","","","","","","679"
"India","Himachal Pradesh","","Ahuju","","","","","","","680"
"India","Himachal Pradesh","","Mandi","","","","","","","681"
"India","Himachal Pradesh","","Chamba Ghat","","","","","","","682"
"India","Himachal Pradesh","","Palampur area","","","","","","","686"
"India","Himachal Pradesh","","Baijnath","","","","","","","687"
"India","Himachal Pradesh","","Ahuju","","","","","","","688"
"India","Himachal Pradesh","","Chamba Ghat","","","","","","","689"
"India","Uttar Pradesh","","Dehradun","","","","","","","690"
"India","Chandigarh","","Chandigarh","","","","","","","691"
"India","Punjab","","Moga","","","","","","","692"
"India","Punjab","","Bassi Pathana","","","","","","","693"
"India","Punjab","","Patiala","","","","","","","694"
"India","Haryana","","Faridabad","","","","","","","695"
"India","Punjab","","Pathankot","","","","","","","696"
"India","Uttar Pradesh","","Dehradun","","","","","","","697"
"India","Uttar Pradesh","","Hardwar","","","","","","","698"
"India","Punjab","","Hoshiarpur","","","","","","","699"
"India","Himachal Pradesh","","Kangra","","","","","","","700"
"India","Uttar Pradesh","","Kathgodam","","","","","","","701"
"India","Rajasthan","","Bikaner","","","","","","","702"
"India","Punjab","","Sirhind","","","","","","","704"
"India","Uttar Pradesh","","Saharanpur","","","","","","","705"
"India","Punjab","","Hoshiarpur","","","","","","","709"
"India","Punjab","","Rajpura","","","","","","","710"
"India","Jammu and Kashmir","","Ranbirsinghpura","","","","","","","711"
"India","Himachal Pradesh","","Kalka to Kasauli area","","","","","","","712"
"India","Chandigarh","","Chandigarh, High Court Area","","","","","","","713"
"India","Haryana","","Tejewalla","","","","","","","714"
"India","Himachal Pradesh","","Kalka to Kasauli Hills","","","","","","","715"
"India","Uttar Pradesh","","Rishikesh","","","","","","","716"
"India","Himachal Pradesh","","Mandi","","","","","","","717"
"India","Uttar Pradesh","","Kathgodam","","","","","","","719"
"India","Himachal Pradesh","","Solan-Salogara Road","","","","","","","720"
"India","Uttar Pradesh","","Meerut","","","","","","","721"
"India","Himachal Pradesh","","Kasauli","","","","","","","722"
"India","Punjab","","Pathankot","","","","","","","723"
"India","Jammu and Kashmir","","Jammu","","","","","","","724"
"India","Chandigarh","","Chandigarh","","","","","","","725"
"India","Himachal Pradesh","","Una","","","","","","","726"
"India","Chandigarh","","Chandigarh","","","","","","","727"
"India","Delhi","","*No locality given","","","","","","","728"
"Iran","","","Kuh-e Geno Mts.","600-1000 ","","","","","","729"
"Iran","","","Bandar-Abbas, 40 kn N","","","","","","","730"
"Iran","","","Mian Jangal","","","","","","","731"
"Iran","","","Kangan, 12 km NW","","","","","","","732"
"Iran","","","Chah Bahar, 15 km NE","","","","","","","733"
"Iran","","","Isin","","","","","","","734"
"Iran","","","Isin","","","","","","","735"
"Iran","","","Minab, 12 km NW","","","","","","","736"
"Iran","","","Bilai","","","","","","","737"
"Iran","","","Kahkom, 7 km W","","","","","","","738"
"Iran","","","Khamir, 25 km NE","","","","","","","739"
"Iran","","","Geno, 6 km W","400 ","","","","","","740"
"Iran","","","Sabzevar, 10 km W","","","","","","","741"
"Iran","","","Bandar-Abbas, 22 km N","","","","","","","742"
"Iran","","","Banue=Charehar","1800-2000 ","","","","","","743"
"Iran","","","Hassan Lengi","","","","","","","744"
"Iran","","","Minab, 20 km SE","","","","","","","745"
"Iran","","","Bandar Lengeh","","","","","","","746"
"Iran","","","Isin","","","","","","","747"
"Iran","","","Zagross Mts., Sisakht","2400 ","","","","","","748"
"Iran","","","Elburs Mts., Sahanak","1700 ","","","","","","749"
"Iran","","","Teheran-Evin","1700 ","","","","","","750"
"Iran","","","Isin env., Kuh-e Genu, S. slope","","","","","","","751"
"Iran","","","Borozjan, 20 km NW","","","","","","","752"
"Iran","","","Bila’i, S. Iran","40 ","","","","","","753"
"Iran","","","Sabzevaran, 30 km N","1650 ","","","","","","754"
"Iran","","","Sabzevar, 5 km W","","","","","","","755"
"Iran","","","Kazerun, 30 km E, S. Iran","1300 ","","","","","","756"
"Iran","","","Ziaran, 8 km NE","2400 ","","","","","","757"
"Iran","","","Golhak nr. Teheran","1400 ","","","","","","758"
"Iran","","","Golhak nr. Teheran","1700 ","","","","","","759"
"Iran","","","Eskandari","2000 ","","","","","","760"
"Iran","","","Robat-e Quareh Bil, Widlife Park","1000 ","","","","","","761"
"Iran","","","Masiri, 28 km N","2230 ","","","","","","762"
"Iran","","","Sisakht, Dena, S. Iran","2500-3000 ","","","","","","763"
"Iran","","","Yasuj, 27 km E","2650 ","","","","","","764"
"Iran","","","Yasuj, 29 km E","2300 ","","","","","","765"
"Iran","","","Komehr","2000 ","","","","","","766"
"Iran","","","Kalat","","","","","","","767"
"Iran","","","Bojnurd, 30 km S, Assadli","1970 ","","","","","","768"
"Iran","","","Sheykh Mahalleh","160 ","","","","","","769"
"Iran","","","Elburs Mts., Haraz nr. Abu Ask","","","","","","","770"
"Iran","","","Shiraz","","","","","","","771"
"Iran","","","Rask Valley near Sarbaz, SE Iran","","","","","","","773"
"Iran","","","Khash, SE Iran","","","","","","","775"
"Iran","","","Rafsanjan","","","","","","","776"
"Iran","","","Mohammadabad, E. Iran","1600 ","","","","","","779"
"Iran","","","Sabzvaran, 33 km W, E. Iran","1100 ","","","","","","780"
"Iran","","","Fars, Dasht-e Arjan","1650 ","29.666667","51.983333","unknown","unknown","","781"
"Iran","","","Marand, 20 km SE","","","","","","","782"
"Iran","","","Kazerun","","","","","","","783"
"Iran","","","C. Elburz, Kazanak, Hazar Chay, N. Iran","1400 ","","","","","","784"
"Iran","","","S Amol, Kazanak, Hazar Chay, N. Iran","400 ","","","","","","785"
"Iran","","","Behshahr, N. Iran","","","","","","","786"
"Iran","","","Andimeshk, 60 km NW, Pol-e Tang, SW Iran","","","","","","","787"
"Iran","","","Elburs Mts., Schalons Pass, N. Iran","2600-2900 ","","","","","","788"
"Iran","","","Rte. de Chemchak","1800 m","","","","","","789"
"Iran","","","Abyek, N. Iran","","","","","","","790"
"Iran","","","Masiri, 28 km N","1650 ","","","","","","791"
"Iran","","","Elburs Mts., Darband Valley, N. Iran","2400 ","","","","","","792"
"Iran","","","Kuhrang, 50 km W, Zayandeh Rud, W. Iran","2200 ","","","","","","793"
"Iran","","","Khoy, 26 km SSE, NW Iran","","","","","","","794"
"Iran","","","Bandar Lengeh, 15 km NE, S. Iran","","","","","","","795"
"Iran","","","Masiri, 28 km N, S. Iran","1650 ","","","","","","796"
"Iran","","","N. Masiri, Kushk, S. Iran","1800 ","","","","","","797"
"Iran","","","Kohkiluyeh, Arow, SW Iran","","","","","","","798"
"Iran","","","Shul, NW, S. Iran","2100 ","","","","","","799"
"Iran","","","Schalons Valley, S. Coast Caspian Sea, N. Iran","100 ","","","","","","800"
"Iran","","","Maku, NW Iran","","","","","","","801"
"Iran","","","Qazvin, NW Iran","","","","","","","802"
"Iran","","","Sardhat, 10 km NW, NW Iran","","","","","","","803"
"Iran","","","Deh Bakri, E. Iran","1700-1750 ","","","","","","804"
"Iran","","","Tehera-Evin, Alborz, N. Iran","1700-2000 ","","","","","","805"
"Iran","","","Dasht, 20 km NW, Golestan Forest, N. Iran","530 ","","","","","","806"
"Iran","","","Elburs Mts., Wellenbachtal, N. Iran","","","","","","","807"
"Iran","","","Fahraj, C. Iran","","","","","","","808"
"Iran","","","Saravan, 21 km SW, SE Iran","","","","","","","809"
"Iran","","","Nikshahr, 13 km SSE, SE Iran","","","","","","","810"
"Iran","","","Ghasre-ghand, 25 km W, SE Iran","","","","","","","811"
"Iran","","","Espakeh, 9 km S, SE Iran","","","","","","","812"
"Iran","","","Golhak nr. Teheran, N. Iran","1400 ","","","","","","813"
"Iran","","","Golhak nr. Teheran, N. Iran","1400 ","","","","","","814"
"Iran","","","Golhak nr. Teheran, N. Iran","1400 ","","","","","","815"
"Iran","","","Paskuh, 40 km NW, SE Iran","","","","","","","816"
"Iran","","","Kerman, 13 km WSW, E. Iran","","","","","","","817"
"Iran","","","Elburs Mts., Emaneh","2500 ","","","","","","818"
"Iran","","","Zanjan, 10 km NW, NW Iran","","","","","","","820"
"Iran","","","Kuh-e Khvajeh","","","","","","","821"
"Iran","","","Shahpur, 25 km SE, NW Iran","","","","","","","822"
"Iran","","","Karaj nr. Teheran, N. Iran","1450 ","","","","","","823"
"Iran","","","Elburs Mts., Enameh","2000 ","","","","","","824"
"Iran","","","Elburs Mts., Laschkarah Valley","1800 ","","","","","","825"
"Iran","","","Zabeli, 10 km SW, SE Iran","","","","","","","826"
"Cyprus","","","*No locality given","","","","","","","827"
"Lebanon","","","Nahr el Kelb near Beirut","","","","","","","828"
"Turkey","Antalya","","Side, 3 km N of Side, Manavgat-Antalya Highway","","","","","","","829"
"Syria","","","*No locality given","","","","","","","830"
"Syria","","","*No locality given","","","","","","","831"
"Greece","","","*No locality given","","","","","","","832"
"Jordan","","","Arda Road","700 m","","","","","","833"
"Jordan","","","Arda Road","700 ","","","","","","834"
"Jordan","","","Wadi Shaib","","","","","","","835"
"Jordan","","","Amman","800 ","","","","","","836"
"Jordan","","","Amman","800 ","","","","","","837"
"Jordan","","","Fuhes","1000 ","","","","","","838"
"Jordan","","","Fuhes","","","","","","","839"
"Jordan","","","Romana, Zerkatal","","","","","","","840"
"Jordan","","","Tulkarem","","","","","","","841"
"Turkey","","","Seyhan near Pozanti","2100 ","","","","","","842"
"Turkey","Çorum","","SW of Gümüs","","","","","","","843"
"Greece","Peloponessos","","Nemea","","","","","","","844"
"Spain","Baleares","Mallorca","Sierra del Norte, Valldemosa","","","","","","","845"
"Algeria","Gde Kabylie","","Djebel Bou-Berak","350 ","","","","","","846"
"Italy","Sicilia","","Pacchino","","","","","","","847"
"Syria","","","Kaifa","","","","","","","848"
"Croatia","","","“Dalmatia”","","","","","","","849"
"Italy","Sicilia","","*No locality given","","","","","","","850"
"Croatia","Dalmatia","","Romolac near Dubrovnik","","","","","","","851"
"Croatia","Dalmatia","","*No locality given","","","","","","","852"
"Italy","","","Taormine","","","","","","","855"
"Algeria","","","Amouchas","","","","","","","856"
"Algeria","Gde Kabylie","","L’Arbatache sur El Kseur","300-400 ","","","","","","857"
"Algeria","","","Oran, Sidi near Abbes","","","","","","","858"
"Algeria","","","Setif","","","","","","","860"
"Algeria","","","Ziarna","","","","","","","861"
"Croatia","Dalmatia","","Vinjerac","","","","","","","862"
"France","Bouches du Rhone","","La Couronne","","","","","","","863"
"France","","","NW Orange, Barjac","","","","","","","864"
"Italy","Sicilia","","Ficuzza","","","","","","","866"
"Italy","Sicilia","","Messina","","","","","","","867"
"Italy","Toscana","","Orbetello","","","","","","","868"
"Portugal","Algarve","","Messines","","","","","","","869"
"Spain","Alicante","","Alcoy","","","","","","","870"
"Spain","Andalucia","","Malaga, Hanzoina near Coin","","","","","","","871"
"Spain","Cabrilla","","Yunguerra","1400 ","","","","","","872"
"Spain","Cádiz","Cádiz","Tarifa","","","","","","","873"
"Spain","Cataluna","","Barcelona, Caldetas","","","","","","","874"
"Spain","Granada","","Sierra Almenara, Castillo de Tebas","","","","","","","875"
"Spain","Canarias","","Gran Canaria, Portales","","","","","","","876"
"Spain","Málaga","","Sierra Almijara","","","","","","","877"
"Spain","Málaga","","Osuna, Arroyo del Peinado","","","","","","","878"
"Spain","Baleares","Mallorca","Alcudia, S. Albufera","","","","","","","879"
"Spain","Baleares","Mallorca","inca-Sensles","","","","","","","880"
"Spain","Baleares","Mallorca","Peguera","","","","","","","881"
"Spain","Baleares","Mallorca","Carla fornells","","","","","","","882"
"Spain","Baleares","Mallorca","Polensa","","","","","","","883"
"Spain","Baleares","Mallorca","Porto di Alcudia, Puig de St. Marti","","","","","","","884"
"Spain","Baleares","Mallorca","Ses Salines, Bany St. Joan","","","","","","","885"
"Spain","Canarias","Tenerife","SW Tenerife: Barranco de Erques","850 m","","","","","","886"
"Spain","Canarias","Tenerife","SE Pedro Alvarez","","","","","","","889"
"Spain","Sierra Nevada","","Ugijar","","","","","","","890"
